id,log_feature,volume
1669,362,1
1669,360,2
7660,360,2
7660,362,2
7660,81,1
7660,49,1
9876,68,2
9876,202,6
9876,81,5
9876,360,1
10423,70,1
10423,360,1
10423,362,1
18244,362,1
18244,360,1
775,81,9
775,202,6
775,191,13
775,70,8
10631,360,1
11432,360,2
12255,202,2
12255,81,3
9450,202,2
9450,81,2
6405,81,8
9607,70,2
16367,70,1
16367,81,1
10276,51,1
9229,71,1
16869,82,1
16869,203,1
5835,193,2
5835,203,1
5835,71,2
5835,82,1
10378,71,2
10378,82,2
10378,193,2
10378,203,2
4728,71,1
13372,193,1
13372,71,1
8570,193,1
8570,71,1
6973,71,3
6973,193,3
12426,71,1
12426,193,2
12072,134,1
12072,219,1
12636,71,2
12636,193,1
178,193,1
7949,71,1
12929,71,2
15031,71,4
15031,193,4
15452,219,1
15452,134,1
2094,134,1
2094,219,1
6356,362,1
6356,360,1
13038,172,1
13038,56,1
1398,56,2
1398,172,2
17910,80,1
18347,201,2
18347,80,2
12264,273,2
12264,179,1
12264,68,2
9009,54,2
9009,170,3
9009,68,7
17463,306,1
9344,306,2
9344,223,2
12984,273,1
12984,68,1
1182,345,1
1182,273,1
1182,68,1
1182,179,1
6333,302,1
6333,306,1
10954,302,1
6487,273,1
6487,68,1
6487,247,1
12551,327,1
12551,273,2
12551,345,4
12551,247,1
12551,170,1
12551,54,2
16524,68,11
16524,247,1
16524,273,4
16812,273,1
16812,68,1
16812,327,1
16812,247,1
2562,273,1
2562,54,1
13620,68,10
13620,273,2
13215,273,1
13215,68,2
13215,327,2
13215,345,2
16534,68,6
16534,273,1
16534,54,1
16534,170,1
17194,54,1
17194,345,1
1890,345,1
1890,68,1
1890,273,1
7499,306,1
7499,54,1
997,54,2
997,222,3
997,170,2
997,306,1
997,303,2
6362,54,1
11517,345,1
11517,179,2
11517,273,1
11517,68,2
6050,345,4
6050,179,2
6050,54,2
6050,68,4
5045,179,1
5045,273,1
5045,68,1
5631,68,1
2475,54,2
2475,170,2
11368,54,5
11368,170,6
11368,280,2
17702,170,3
17702,54,1
16549,68,1
16549,170,1
14080,219,1
14080,134,1
8259,170,2
8259,54,1
8259,68,1
1768,170,1
1768,54,2
15071,280,4
15071,170,2
15071,54,3
18026,54,1
1092,280,2
3790,170,2
3790,54,1
8198,68,1
3423,170,4
3423,54,3
3423,68,1
3003,54,1
6826,68,1
6826,170,2
5485,170,1
17697,54,2
10925,54,2
10925,170,3
18127,170,1
18127,68,1
18127,54,1
9681,170,6
9681,54,6
12147,170,6
17703,280,2
17703,170,8
17703,54,4
3740,54,9
3740,170,3
12826,54,3
12826,170,3
17967,170,10
17967,54,9
4417,170,1
4417,54,1
8998,170,3
8998,54,4
11646,170,1
11646,54,1
4167,280,1
17754,54,1
15768,54,1
15768,68,3
4299,170,1
16406,68,1
16041,170,3
16041,54,2
18273,170,1
18273,54,1
7752,170,4
7752,54,2
8063,54,2
15983,280,1
15983,170,5
15983,54,4
15983,68,1
8043,54,1
8043,170,2
18372,85,1
17935,54,8
17935,170,10
16305,54,6
16305,170,6
8623,54,12
8623,170,2
15604,170,3
15604,54,9
9235,170,4
9235,54,1
5224,87,1
8047,280,6
12283,170,3
12283,54,1
12283,209,1
12283,68,1
12283,87,1
17577,54,4
17577,170,3
11819,54,1
11819,280,22
11819,85,4
11819,206,1
11819,170,1
7580,170,1
7580,54,2
4900,119,46
4900,68,1
4900,54,1
4900,31,1
4900,170,2
4900,280,24
2015,280,3
4957,280,1
705,280,2
413,62,1
413,207,1
413,54,7
413,170,7
413,86,1
413,182,1
413,280,2
7931,68,1
7931,170,1
8575,182,1
8575,170,10
8575,207,1
8575,54,2
1425,54,1
17664,68,1
17664,170,3
9690,170,5
9690,54,3
17008,54,1
16797,54,6
16797,206,2
16797,170,10
16797,85,1
6756,85,3
6756,206,2
6756,54,16
6756,170,19
14777,54,5
14777,170,7
12737,170,2
12737,206,1
12737,54,3
4988,54,1
12062,54,1
12062,206,1
12062,280,1
2019,202,2
2019,81,2
13935,202,3
13935,81,4
18194,202,3
18194,81,2
14265,70,1
14265,81,2
14265,191,2
14265,202,2
15603,202,2
15603,81,2
17256,81,2
17256,202,2
17256,191,2
988,202,12
988,81,13
4066,202,18
4066,81,10
9477,68,1
9477,81,25
9477,202,39
2701,202,10
2701,81,7
13312,70,1
13312,202,6
13312,191,1
13312,81,10
11538,134,1
1473,202,4
1473,81,2
13460,202,2
13460,81,4
11686,81,3
11686,134,1
11686,202,4
9032,191,6
9032,70,5
14702,70,2
14702,191,2
6375,191,2
6375,81,2
6375,70,2
6375,202,4
6375,49,2
13637,202,4
13637,191,1
13637,81,4
13637,70,1
17079,70,3
17079,191,2
4419,362,1
4419,360,1
12602,49,1
12602,191,4
12602,70,2
12602,362,1
12602,81,2
12602,360,1
15721,362,1
15721,360,1
15721,81,5
15721,68,1
15721,202,6
6482,362,1
6482,360,2
7445,362,1
10412,360,2
10412,362,1
10412,70,4
10412,191,5
4851,360,1
8635,81,2
8635,202,2
7341,55,1
12469,55,2
12469,81,1
8170,70,1
9757,70,4
9757,191,1
9978,70,1
5799,81,1
2421,81,2
5898,81,2
4476,81,1
8648,191,2
8648,70,2
10335,191,3
7954,70,1
9166,195,7
9166,73,7
9166,109,6
2771,73,205
2771,195,82
2771,109,160
12530,195,46
12530,73,50
12530,109,6
16147,73,1
10712,73,1
10712,195,1
7872,219,1
7872,134,1
11451,195,2
15113,195,2
15113,73,1
4553,195,3
4553,73,2
12014,73,53
12014,195,27
12014,109,24
9242,195,13
9242,73,25
9242,109,4
12449,195,3
12449,109,5
12449,73,14
15770,73,8
15770,195,5
991,73,3
991,195,4
8090,73,2
11543,109,1
11543,195,4
11543,73,19
17516,134,1
17516,219,1
12660,141,2
12660,8,3
12660,317,9
6466,68,2
6466,273,2
16647,68,4
16647,179,2
4578,170,1
4578,68,1
5455,306,1
704,306,2
8283,264,1
8283,339,1
8283,273,1
8283,68,1
14938,273,2
14938,345,2
14938,339,1
1956,345,1
18114,339,1
18114,273,1
18114,345,1
18114,264,1
11580,170,2
11580,54,2
11580,273,2
12833,273,3
12833,54,1
12833,68,2
12833,170,1
1236,163,2
1236,47,9
987,163,1
987,47,6
15385,47,1
13216,273,1
13216,179,1
13216,68,1
621,47,2
621,163,6
11071,47,7
11071,163,4
8548,163,2
17178,68,1
17178,273,1
287,163,1
5410,47,1
4079,306,1
4079,170,2
4079,54,1
16937,54,1
16937,170,1
15660,68,1
15660,54,1
15660,170,1
15660,222,1
15660,303,1
8763,54,2
8763,68,1
8763,306,1
8763,222,1
8763,170,3
16822,163,2
16822,47,1
11614,345,2
11614,179,1
11614,68,1
11614,273,2
12845,345,2
12845,54,2
7863,47,1
7863,273,1
7863,68,1
16215,68,1
5890,170,1
14237,134,1
841,54,2
841,170,1
13976,318,1
3694,54,1
7105,170,2
7105,54,2
4942,239,1
4942,318,1
18022,54,1
18022,170,1
17579,170,3
13035,54,4
13035,170,3
8212,170,2
8212,54,3
17322,54,1
17322,170,2
15403,170,3
15403,239,2
15403,54,1
15403,318,1
15403,280,1
2890,309,1
2890,229,1
5895,312,15
5895,313,1
5895,307,24
5895,227,9
5895,232,15
5895,233,1
4650,312,2
4650,227,2
4650,307,2
4650,232,2
9744,308,1
9744,313,1
9744,228,1
9744,233,1
5575,219,1
5575,314,1
5575,234,1
5575,313,1
5575,232,1
5575,308,1
5575,233,1
5575,221,1
5575,134,1
5575,309,1
5575,307,1
5575,301,1
5575,312,1
5575,229,1
5575,227,1
4585,232,3
4585,227,2
4585,312,3
4585,229,1
4585,309,1
4585,307,2
4920,308,1
4920,313,1
4920,228,1
4920,310,1
4920,230,1
4920,233,1
16671,230,1
16671,312,1
16671,228,1
16671,310,1
16671,307,4
16671,232,1
16671,227,4
16671,308,1
14978,308,5
14978,310,9
14978,230,8
14978,228,5
15319,307,1
15319,230,1
15319,227,1
15319,312,1
15319,228,1
15319,308,1
15319,310,1
15319,232,1
10156,232,1
10156,230,6
10156,308,6
10156,228,6
10156,307,1
10156,310,5
10156,312,1
5645,228,5
5645,308,6
5645,230,5
5645,310,6
10760,310,3
10760,230,2
10760,308,3
10760,228,2
9352,312,1
9352,230,1
9352,307,1
9352,228,1
9352,227,1
9352,309,1
9352,310,1
9352,308,1
9352,232,1
9352,229,1
5494,230,4
5494,228,2
5494,308,2
5494,310,4
9157,313,1
16421,228,1
16421,233,4
16421,310,1
16421,230,1
16421,308,1
16421,313,4
9278,233,1
9278,313,1
15886,230,2
15886,308,2
15886,310,2
15886,228,2
13826,312,1
13826,308,1
13826,310,1
10649,308,1
10649,230,1
10649,310,1
10649,228,1
3260,229,2
3260,309,2
5321,307,1
5321,309,1
5321,312,1
5321,229,1
13695,307,1
13695,312,1
13695,310,1
13695,308,1
13695,228,1
13695,230,1
13695,232,1
14392,309,1
14392,307,1
14392,232,1
14392,312,1
14392,227,2
9655,308,1
9655,307,4
9655,227,3
9655,309,5
9655,232,5
9655,312,5
9655,229,2
18003,232,1
18003,307,1
18003,312,1
4447,308,1
4447,307,1
4447,227,1
4447,309,2
4447,312,8
4447,313,1
4447,229,2
4447,314,1
4447,233,1
4447,232,8
4447,228,1
4447,234,1
2426,228,1
2426,308,2
3979,228,1
3979,308,1
191,227,1
191,307,1
191,232,2
191,312,2
3027,310,3
3027,228,4
3027,308,4
9960,312,1
9960,310,4
9960,308,4
9960,313,1
9960,232,1
9960,233,1
9960,228,4
9960,230,4
1755,312,3
1755,232,1
4924,227,1
4924,232,1
4924,307,2
4924,312,1
2045,301,2
2045,134,1
2045,219,1
17293,312,1
4399,307,2
4399,227,2
4399,230,6
4399,232,12
4399,228,7
4399,310,6
4399,312,12
4399,308,9
5015,232,1
5015,308,7
5015,227,1
5015,310,6
5015,230,5
5015,228,5
5015,312,4
5015,307,2
5223,312,4
5223,307,1
5223,230,1
5223,310,1
5223,232,4
5223,227,1
5223,228,2
5223,308,2
5099,230,6
5099,310,6
5099,228,7
5099,308,7
521,308,3
521,230,2
521,312,1
521,307,1
521,228,2
521,310,3
1369,228,3
1369,310,3
1369,308,3
1369,230,3
11879,228,3
11879,310,4
11879,230,4
11879,308,3
11739,230,10
11739,308,8
11739,310,8
11739,228,10
1655,308,1
1655,310,1
12135,310,3
12135,308,3
12135,228,1
12135,230,1
17074,308,7
17074,228,5
17074,310,6
17074,230,5
9058,308,4
9058,228,3
9058,310,4
9058,230,3
1560,310,4
1560,230,4
1560,308,4
1560,228,4
12702,312,1
12702,313,1
12702,228,1
12702,232,1
12702,233,1
12702,308,1
12702,310,1
12702,230,1
1387,227,1
1387,312,1
1387,232,1
1387,307,1
14351,230,1
14351,310,2
14351,228,1
14351,308,2
5389,232,1
5389,312,1
5389,233,1
5389,313,1
12957,314,1
12957,232,2
12957,229,1
12957,312,4
12957,307,1
12957,313,1
12957,234,1
12957,227,1
12957,309,2
16777,312,1
16777,313,1
12622,232,1
12622,313,4
12622,233,2
12622,312,5
3255,313,2
3255,312,4
3255,232,2
6146,313,4
6146,233,1
6146,312,8
6146,232,4
10647,313,4
10647,232,1
10647,312,3
10647,233,1
14387,312,2
14387,232,2
1576,232,8
1576,312,10
1576,233,8
1576,313,8
5388,232,1
5388,312,1
1958,307,2
1958,233,1
1958,232,1
1958,312,3
1958,313,1
13556,232,2
13556,227,1
13556,312,1
9353,309,1
9353,308,1
9353,232,1
9353,229,1
9353,307,1
9353,228,1
9353,312,1
12722,312,1
12722,307,1
7304,83,2
18237,170,1
18237,209,2
18237,54,1
2637,87,1
2637,209,1
15536,54,1
16370,54,1
16370,170,1
14218,170,2
14218,86,1
14218,207,1
14218,54,1
9736,207,1
11513,86,1
1515,54,1
824,54,1
824,170,1
15283,206,1
15283,54,3
15283,170,3
14148,170,12
14148,54,9
10095,134,1
3526,219,1
13015,219,1
13015,134,1
6301,219,1
6301,134,1
12882,134,2
12882,219,2
6006,134,1
14790,219,1
8328,219,1
8328,134,1
8704,55,1
8704,171,1
16765,55,1
10703,171,6
10703,55,4
1686,55,1
1686,171,1
16698,167,1
16698,51,2
16025,167,2
16025,51,2
6360,55,1
3793,134,1
12163,134,1
12163,219,1
2163,70,1
2163,191,1
17598,51,1
18337,167,1
18337,51,1
10233,167,5
10233,51,6
10297,83,2
10297,86,1
10297,207,1
10297,62,1
10297,182,1
10297,204,2
17839,207,1
17839,182,1
17839,155,10
17839,204,2
12049,170,2
12049,54,4
10084,107,29
10084,81,2
10084,202,2
10084,70,53
10084,191,30
5756,191,2
5756,70,1
11169,81,2
11169,171,2
11169,202,4
11169,55,2
9577,81,4
9577,202,2
2663,171,2
2663,55,3
8612,81,3
8612,202,2
13274,191,1
13274,81,13
13274,70,1
13274,202,13
12267,202,2
12267,81,4
5384,191,1
5384,202,9
5384,81,8
5384,70,1
4389,202,2
4389,81,2
3181,202,10
3181,81,6
2141,81,7
2141,202,5
14479,81,4
14479,191,3
14479,70,1
11510,81,4
11510,202,4
3947,70,3
3947,191,4
9836,171,1
9836,55,2
5662,70,1
5662,55,2
5662,191,2
5662,171,3
8663,191,1
13262,171,21
13262,55,17
6835,171,1
6835,55,1
15166,202,2
15166,81,2
9048,81,4
9048,202,4
11112,202,4
11112,81,2
4204,55,2
4204,171,2
18331,171,1
16496,55,1
16496,171,2
16496,70,1
16496,191,1
2932,360,2
2932,362,2
6148,360,2
1907,55,2
1282,55,2
1282,360,2
1282,362,1
2786,362,3
2786,360,2
13673,360,2
13673,202,6
13673,68,1
13673,362,2
13673,70,2
13673,81,4
7028,360,6
7028,362,5
5220,362,1
5220,360,1
8357,360,2
8357,362,2
8357,55,2
1773,202,2
1773,55,1
1773,171,1
1773,81,3
2642,70,1
2642,191,2
14748,70,1
14748,191,2
15329,171,2
15329,55,3
7034,171,1
7034,55,1
15200,55,1
4809,70,2
4809,55,1
17607,55,2
17607,171,1
4800,70,1
4800,191,1
7757,191,2
7757,70,2
14882,70,2
14882,191,4
10632,171,2
10632,55,1
387,55,1
387,171,1
817,81,1
3186,81,2
529,70,4
5544,134,1
5544,191,23
5544,219,1
5544,81,1
5544,70,18
15852,70,3
1826,81,3
1826,202,4
16372,191,9
16372,70,17
6520,70,9
6520,191,6
4142,70,2
12756,191,6
12756,70,8
15140,191,2
7291,70,1
7291,191,1
12099,55,2
12099,171,1
3822,171,2
3822,55,2
16510,56,34
16510,172,33
3938,172,7
3938,56,6
7200,198,1
7200,219,1
7200,134,1
7200,76,1
6710,71,1
3220,71,4
3220,193,7
7813,71,2
14059,232,1
14059,227,1
15566,308,2
15566,232,1
15566,228,1
15566,312,1
5366,307,2
5366,232,3
5366,227,2
5366,312,3
14636,313,1
14636,233,1
14636,232,1
14636,312,1
14917,345,1
3742,304,2
3742,170,14
3742,306,1
3742,345,2
3742,222,2
3742,54,15
3742,273,4
3742,134,1
3742,219,1
10881,222,1
10881,223,1
10881,305,1
10881,306,1
7990,306,1
877,68,2
877,179,2
877,273,1
877,345,3
877,170,1
877,54,2
12345,345,2
12345,54,2
2431,68,1
2431,54,1
2431,280,2
2431,170,1
13513,54,2
13513,170,14
13513,15,3
13513,219,3
13513,182,1
13513,149,3
13513,134,3
13513,207,1
2790,134,1
9961,54,1
9878,170,2
9878,54,2
754,54,1
754,170,1
3344,54,5
3344,170,3
17270,54,4
17270,170,3
4056,54,10
4056,204,2
4056,83,2
4056,170,10
17055,54,1
17055,204,2
17055,170,10
8638,170,1
8638,54,2
8141,170,1
8141,54,2
5525,54,4
18459,54,3
18459,170,2
15373,54,4
15373,170,2
7666,82,70
7666,203,20
11276,82,14
11276,203,6
6279,82,8
17898,82,32
17898,203,13
3196,203,30
3196,82,42
1251,82,34
1251,203,15
11178,82,16
11178,203,11
14700,82,14
14700,203,8
17163,82,14
17163,203,5
16842,203,5
16842,82,16
9553,82,14
9553,203,10
7574,203,6
7574,82,6
15478,82,4
15478,203,6
3748,82,6
3748,203,6
9521,201,2
9521,80,1
2839,203,4
2839,82,4
13839,203,13
13839,82,20
4178,80,7
4178,201,5
4178,82,8
8792,203,4
8792,82,8
5744,203,9
5744,82,12
6252,203,24
6252,82,39
6582,80,4
6582,203,10
6582,201,1
6582,82,22
1536,203,13
1536,80,6
1536,201,4
1536,82,28
4661,203,10
4661,201,1
4661,82,6
4661,68,1
12078,203,6
12078,82,12
7173,82,8
7173,56,1
7173,172,1
7173,203,2
4508,203,17
4508,82,22
8242,82,6
8242,203,4
7413,203,1
7413,80,1
7413,201,2
7413,82,5
18320,82,15
18320,203,6
1259,203,7
1259,82,12
1259,134,1
18000,203,9
18000,82,20
5469,203,2
5469,82,14
1652,82,8
1652,203,7
17861,203,3
17861,82,6
8508,82,47
8508,203,16
7192,82,10
7192,203,7
348,203,7
348,82,12
8417,201,2
8417,203,8
8417,80,1
8417,82,8
15516,203,26
15516,82,54
9792,82,8
9792,203,8
12806,203,12
12806,82,26
2845,82,10
2845,203,9
15367,203,10
15367,82,19
2714,82,36
2714,76,4
2714,203,16
2714,80,2
2714,198,4
2714,201,3
5465,203,3
5465,82,4
1966,203,1
1966,82,2
7363,201,1
7363,80,1
7363,82,6
2963,203,17
2963,82,32
16978,68,1
16978,82,6
16978,201,1
16978,203,4
16978,80,1
9060,82,27
9060,203,11
10017,203,16
10017,82,18
5517,80,4
5517,201,2
5517,82,10
5517,203,6
8806,203,7
8806,82,20
8806,80,1
7367,203,4
7367,82,2
11576,82,6
11576,80,2
11576,201,2
17951,201,3
17951,82,18
17951,203,15
17951,80,1
8165,56,1
8165,172,2
8165,82,6
8165,203,3
9368,82,12
9368,203,4
503,203,1
503,82,24
6711,80,2
6711,82,16
6711,203,6
7008,82,58
7008,68,2
7008,203,35
18336,82,26
18336,203,4
8847,82,12
1373,203,16
1373,82,16
1373,80,2
1373,201,2
11456,203,2
11456,82,2
15312,82,20
15312,203,16
12800,203,11
12800,201,1
12800,80,3
12800,82,24
9013,203,28
9013,82,32
12235,203,2
12235,82,8
14420,82,22
14420,203,13
781,82,6
5976,82,2
17668,82,4
17668,80,1
17668,201,1
4250,203,6
4250,201,2
4250,82,22
4250,80,1
8816,80,1
15274,82,12
15274,201,1
15274,80,1
15274,203,2
14044,203,1
14044,82,26
10691,82,16
15554,80,5
15554,203,2
15554,82,16
15554,201,1
12406,203,7
12406,82,36
15704,82,14
8752,203,6
8752,82,10
17302,82,27
17302,203,6
7774,203,4
7774,82,10
5768,82,28
15477,82,10
8632,82,16
8632,80,1
13123,203,5
13123,82,12
15347,203,6
15347,82,16
5741,203,18
5741,82,23
4262,82,38
4775,82,26
14840,203,3
14840,82,14
4274,82,32
4274,203,20
2584,203,10
2584,82,22
2381,82,18
2381,203,2
14547,82,32
14547,203,11
5147,82,28
5147,203,2
17116,82,62
4331,82,28
4331,203,12
12949,82,22
12949,203,2
12959,82,92
12959,203,6
585,82,4
5028,203,2
5028,82,30
14018,82,88
14018,203,4
5372,203,1
5372,82,14
10827,203,11
10827,82,20
14011,82,21
14011,203,14
14082,82,47
14082,203,35
3408,82,12
3408,203,8
15541,203,2
15541,82,4
8356,203,1
8356,82,8
15943,203,2
15943,82,6
4700,82,4
4700,203,4
8534,203,3
8534,82,13
14198,203,21
14198,82,28
11495,71,2
7477,203,4
7477,80,10
7477,82,8
7477,201,13
14931,82,8
14931,203,6
12670,193,9
12670,82,9
12670,203,5
12670,71,10
8153,71,1
8153,82,39
8430,82,10
8430,203,2
18325,71,11
18325,203,28
18325,82,93
18325,193,3
14675,71,5
14675,80,3
14675,82,61
14675,201,3
13588,82,58
13588,193,1
13588,203,46
13588,71,3
4073,82,13
4073,203,4
7659,80,2
7659,82,4
7659,201,2
9739,82,20
9739,203,12
1330,80,1
1330,201,1
1330,82,28
6158,203,20
6158,82,20
16984,68,1
16984,202,1
8589,195,2
8589,73,2
112,195,1
15594,73,1
15594,195,2
1395,73,9
1395,195,7
18111,195,1
10726,195,1
10726,73,1
6468,195,1
6468,73,1
8518,195,32
8518,73,56
18074,73,16
18074,195,14
1701,195,7
1701,73,11
1993,73,8
1993,195,2
2498,109,4
2498,195,54
2498,73,28
14832,73,4
14832,195,3
12382,109,10
12382,195,4
12382,73,17
3274,109,2
3274,195,4
3274,73,7
8741,195,25
8741,109,78
8741,73,82
14976,195,41
14976,109,81
14976,73,122
1269,109,32
1269,195,19
1269,73,55
11726,195,129
11726,109,118
11726,73,203
18483,195,36
18483,109,584
18483,73,416
1198,73,7
1198,109,5
1198,195,6
2117,195,3
2117,73,2
15430,73,1
2209,73,28
2209,195,9
2209,109,22
1384,195,8
1384,73,5
5675,195,6
5675,109,55
5675,73,48
12058,109,226
12058,24,1
12058,73,169
12058,195,20
16198,195,14
16198,73,47
16198,109,50
13781,73,15
13781,195,6
13781,109,33
2676,73,2
2676,195,1
3641,195,4
3641,73,6
10757,73,36
10757,109,28
10757,195,23
15411,195,1
15411,73,1
3785,109,1
3785,73,7
3785,195,3
9108,73,2
9108,195,1
7027,73,35
7027,195,9
11736,195,15
11736,73,22
7575,195,2
7575,73,3
71,195,5
71,73,5
6277,73,2
6277,195,2
12714,167,12
12714,51,8
9649,195,2
9649,73,1
16726,195,1
16726,73,1
15193,70,1
15193,191,1
15751,195,2
15751,73,2
12456,73,1
9881,70,4
9881,191,3
9881,107,23
8297,195,1
8297,73,2
17051,73,1
7390,70,1
2764,191,6
2764,70,6
16519,223,1
16519,306,1
16519,222,1
14113,134,1
14113,304,3
14113,219,1
14113,54,7
14113,222,2
14113,170,8
4263,55,1
4263,171,1
8701,55,1
8868,45,1
8868,161,1
15328,161,1
13206,134,2
13206,182,1
13206,219,2
13206,15,6
13206,207,1
13206,170,20
13206,149,6
5660,54,1
5660,170,1
18370,170,1
9587,54,1
9587,170,1
6057,54,2
9096,219,3
9096,134,4
2556,219,7
2556,134,7
2672,134,1
2672,219,1
10873,219,1
10873,134,1
15518,313,1
15518,233,1
4601,219,1
4601,312,2
4601,301,1
4601,221,1
4601,134,1
4601,232,2
4160,219,1
4160,134,1
8552,232,1
8552,312,1
18328,312,1
18328,307,1
18328,232,1
18328,233,1
18328,313,1
14251,227,1
14251,307,1
14251,232,1
14251,312,1
17863,307,2
17863,235,1
17863,232,3
17863,312,3
17863,233,1
17863,227,2
1896,315,1
1896,313,1
15965,312,4
15965,235,1
15965,233,1
15965,307,1
15965,232,3
10767,312,1
10711,232,1
10711,312,1
10711,313,1
10711,233,1
11884,312,1
11884,313,1
11884,227,1
11884,307,1
11884,232,1
11884,233,1
10854,227,1
10854,232,1
14341,312,2
14341,307,1
4268,312,2
4268,307,2
8892,232,3
8892,312,2
8892,227,1
10243,233,1
10243,227,1
10243,232,1
10243,307,1
10243,235,1
10243,312,1
4235,134,1
4235,219,1
8445,134,1
11351,134,1
11351,219,1
4239,170,38
4239,164,1
